timestamp,recorded_wl_ft,sigma_recorded,quality_recorded,flags_recorded,predicted_wl_ft,sigma_predicted,quality_predicted,flags_predicted,surge_residual_ft
2012-10-28 07:06,4.528,0.03,v,"0,0,0,0",2.678,,,,1.8499999999999996
2012-10-28 07:12,4.708,0.026,v,"0,0,0,0",2.843,,,,1.8650000000000002
2012-10-28 07:18,4.964,0.036,v,"0,0,0,0",3.011,,,,1.9530000000000003
2012-10-28 07:24,5.203,0.03,v,"0,0,0,0",3.181,,,,2.0220000000000002
2012-10-28 07:30,5.413,0.016,v,"0,0,0,0",3.354,,,,2.059
2012-10-28 07:36,5.518,0.013,v,"0,0,0,0",3.529,,,,1.9889999999999999
2012-10-28 07:42,5.594,0.01,v,"0,0,0,0",3.706,,,,1.8880000000000003
2012-10-28 07:48,5.728,0.02,v,"0,0,0,0",3.884,,,,1.8439999999999999
2012-10-28 07:54,5.902,0.03,v,"0,0,0,0",4.063,,,,1.8390000000000004
2012-10-28 08:00,6.132,0.026,v,"0,0,0,0",4.243,,,,1.8889999999999993
2012-10-28 08:06,6.309,0.016,v,"0,0,0,0",4.424,,,,1.8849999999999998
2012-10-28 08:12,6.463,0.013,v,"0,0,0,0",4.604,,,,1.859
2012-10-28 08:18,6.581,0.026,v,"0,0,0,0",4.784,,,,1.7970000000000006
2012-10-28 08:24,6.791,0.023,v,"0,0,0,0",4.963,,,,1.8280000000000003
2012-10-28 08:30,6.995,0.026,v,"0,0,0,0",5.141,,,,1.854
2012-10-28 08:36,7.129,0.016,v,"0,0,0,0",5.316,,,,1.8129999999999997
2012-10-28 08:42,7.231,0.016,v,"0,0,0,0",5.489,,,,1.742
2012-10-28 08:48,7.333,0.026,v,"0,0,0,0",5.659,,,,1.6740000000000004
2012-10-28 08:54,7.441,0.02,v,"0,0,0,0",5.825,,,,1.6159999999999997
2012-10-28 09:00,7.615,0.023,v,"0,0,0,0",5.987,,,,1.6280000000000001
2012-10-28 09:06,7.835,0.026,v,"0,0,0,0",6.144,,,,1.6909999999999998
2012-10-28 09:12,7.959,0.02,v,"0,0,0,0",6.296,,,,1.6629999999999994
2012-10-28 09:18,8.077,0.016,v,"0,0,0,0",6.441,,,,1.6360000000000001
2012-10-28 09:24,8.212,0.023,v,"0,0,0,0",6.581,,,,1.6309999999999993
2012-10-28 09:30,8.333,0.016,v,"0,0,0,0",6.713,,,,1.62
2012-10-28 09:36,8.432,0.013,v,"0,0,0,0",6.838,,,,1.5940000000000003
2012-10-28 09:42,8.442,0.016,v,"0,0,0,0",6.955,,,,1.487
2012-10-28 09:48,8.55,0.013,v,"0,0,0,0",7.063,,,,1.487000000000001
2012-10-28 09:54,8.684,0.02,v,"0,0,0,0",7.163,,,,1.520999999999999
2012-10-28 10:00,8.832,0.023,v,"0,0,0,0",7.254,,,,1.5780000000000012
2012-10-28 10:06,8.917,0.013,v,"0,0,0,0",7.336,,,,1.5809999999999995
2012-10-28 10:12,8.963,0.016,v,"0,0,0,0",7.408,,,,1.5549999999999988
2012-10-28 10:18,8.98,0.016,v,"0,0,0,0",7.471,,,,1.5090000000000003
2012-10-28 10:24,9.039,0.016,v,"0,0,0,0",7.523,,,,1.516
2012-10-28 10:30,9.117,0.016,v,"0,0,0,0",7.566,,,,1.551000000000001
2012-10-28 10:36,9.085,0.013,v,"0,0,0,0",7.598,,,,1.487000000000001
2012-10-28 10:42,9.091,0.016,v,"0,0,0,0",7.621,,,,1.4699999999999989
2012-10-28 10:48,9.131,0.016,v,"0,0,0,0",7.633,,,,1.4980000000000002
2012-10-28 10:54,9.193,0.013,v,"0,0,0,0",7.635,,,,1.5579999999999998
2012-10-28 11:00,9.255,0.013,v,"0,0,0,0",7.627,,,,1.628000000000001
2012-10-28 11:06,9.199,0.016,v,"0,0,0,0",7.61,,,,1.5889999999999995
2012-10-28 11:12,9.058,0.02,v,"0,0,0,0",7.583,,,,1.4749999999999996
2012-10-28 11:18,8.96,0.016,v,"0,0,0,0",7.546,,,,1.4140000000000006
2012-10-28 11:24,8.934,0.013,v,"0,0,0,0",7.501,,,,1.432999999999999
2012-10-28 11:30,8.911,0.013,v,"0,0,0,0",7.446,,,,1.4649999999999999
2012-10-28 11:36,8.927,0.013,v,"0,0,0,0",7.382,,,,1.545
2012-10-28 11:42,8.871,0.02,v,"0,0,0,0",7.31,,,,1.5610000000000008
2012-10-28 11:48,8.688,0.03,v,"0,0,0,0",7.23,,,,1.4580000000000002
2012-10-28 11:54,8.527,0.02,v,"0,0,0,0",7.142,,,,1.384999999999999
2012-10-28 12:00,8.432,0.013,v,"0,0,0,0",7.046,,,,1.3860000000000001
2012-10-28 12:06,8.412,0.02,v,"0,0,0,0",6.944,,,,1.4680000000000009
2012-10-28 12:12,8.337,0.016,v,"0,0,0,0",6.834,,,,1.5030000000000001
2012-10-28 12:18,8.222,0.023,v,"0,0,0,0",6.718,,,,1.5039999999999996
2012-10-28 12:24,8.018,0.03,v,"0,0,0,0",6.596,,,,1.4220000000000006
2012-10-28 12:30,7.812,0.026,v,"0,0,0,0",6.468,,,,1.3440000000000003
2012-10-28 12:36,7.713,0.016,v,"0,0,0,0",6.334,,,,1.3790000000000004
2012-10-28 12:42,7.677,0.016,v,"0,0,0,0",6.196,,,,1.4809999999999999
2012-10-28 12:48,7.618,0.023,v,"0,0,0,0",6.052,,,,1.5660000000000007
2012-10-28 12:54,7.461,0.03,v,"0,0,0,0",5.905,,,,1.556
2012-10-28 13:00,7.277,0.033,v,"0,0,0,0",5.753,,,,1.524
2012-10-28 13:06,7.057,0.039,v,"0,0,0,0",5.597,,,,1.46
2012-10-28 13:12,6.814,0.036,v,"0,0,0,0",5.439,,,,1.375
2012-10-28 13:18,6.686,0.026,v,"0,0,0,0",5.277,,,,1.4089999999999998
2012-10-28 13:24,6.565,0.03,v,"0,0,0,0",5.112,,,,1.4530000000000003
2012-10-28 13:30,6.434,0.033,v,"0,0,0,0",4.945,,,,1.4889999999999999
2012-10-28 13:36,6.237,0.033,v,"0,0,0,0",4.775,,,,1.4619999999999997
2012-10-28 13:42,6.01,0.033,v,"0,0,0,0",4.604,,,,1.4059999999999997
2012-10-28 13:48,5.833,0.033,v,"0,0,0,0",4.431,,,,1.4020000000000001
2012-10-28 13:54,5.679,0.026,v,"0,0,0,0",4.257,,,,1.4220000000000006
2012-10-28 14:00,5.528,0.023,v,"0,0,0,0",4.082,,,,1.4459999999999997
2012-10-28 14:06,5.381,0.023,v,"0,0,0,0",3.906,,,,1.475
2012-10-28 14:12,5.22,0.03,v,"0,0,0,0",3.729,,,,1.4909999999999997
2012-10-28 14:18,5.059,0.023,v,"0,0,0,0",3.552,,,,1.5070000000000001
2012-10-28 14:24,4.865,0.03,v,"0,0,0,0",3.375,,,,1.4900000000000002
2012-10-28 14:30,4.678,0.036,v,"0,0,0,0",3.199,,,,1.479
2012-10-28 14:36,4.498,0.026,v,"0,0,0,0",3.023,,,,1.475
2012-10-28 14:42,4.35,0.039,v,"0,0,0,0",2.848,,,,1.5019999999999998
2012-10-28 14:48,4.229,0.039,v,"0,0,0,0",2.674,,,,1.5550000000000002
2012-10-28 14:54,4.124,0.02,v,"0,0,0,0",2.502,,,,1.6219999999999999
2012-10-28 15:00,4.019,0.026,v,"0,0,0,0",2.332,,,,1.6870000000000003
2012-10-28 15:06,3.868,0.02,v,"0,0,0,0",2.164,,,,1.7039999999999997
2012-10-28 15:12,3.694,0.023,v,"0,0,0,0",1.999,,,,1.6949999999999998
2012-10-28 15:18,3.547,0.02,v,"0,0,0,0",1.837,,,,1.7100000000000002
2012-10-28 15:24,3.406,0.026,v,"0,0,0,0",1.679,,,,1.727
2012-10-28 15:30,3.314,0.026,v,"0,0,0,0",1.525,,,,1.7890000000000001
2012-10-28 15:36,3.186,0.02,v,"0,0,0,0",1.376,,,,1.81
2012-10-28 15:42,3.058,0.023,v,"0,0,0,0",1.232,,,,1.8259999999999998
2012-10-28 15:48,2.969,0.016,v,"0,0,0,0",1.094,,,,1.8749999999999998
2012-10-28 15:54,2.904,0.013,v,"0,0,0,0",0.962,,,,1.942
2012-10-28 16:00,2.799,0.023,v,"0,0,0,0",0.837,,,,1.962
2012-10-28 16:06,2.677,0.023,v,"0,0,0,0",0.719,,,,1.9580000000000002
2012-10-28 16:12,2.552,0.02,v,"0,0,0,0",0.609,,,,1.943
2012-10-28 16:18,2.451,0.016,v,"0,0,0,0",0.507,,,,1.944
2012-10-28 16:24,2.405,0.016,v,"0,0,0,0",0.413,,,,1.9919999999999998
2012-10-28 16:30,2.274,0.023,v,"0,0,0,0",0.329,,,,1.945
2012-10-28 16:36,2.178,0.02,v,"0,0,0,0",0.254,,,,1.924
2012-10-28 16:42,2.083,0.02,v,"0,0,0,0",0.188,,,,1.8950000000000002
2012-10-28 16:48,2.064,0.016,v,"0,0,0,0",0.133,,,,1.931
2012-10-28 16:54,2.103,0.013,v,"0,0,0,0",0.087,,,,2.016
2012-10-28 17:00,2.116,0.013,v,"0,0,0,0",0.052,,,,2.064
2012-10-28 17:06,2.093,0.016,v,"0,0,0,0",0.028,,,,2.065
2012-10-28 17:12,2.041,0.013,v,"0,0,0,0",0.014,,,,2.027
2012-10-28 17:18,2.005,0.02,v,"0,0,0,0",0.01,,,,1.9949999999999999
2012-10-28 17:24,2.014,0.023,v,"0,0,0,0",0.016,,,,1.9979999999999998
2012-10-28 17:30,2.047,0.016,v,"0,0,0,0",0.033,,,,2.0140000000000002
2012-10-28 17:36,2.119,0.02,v,"0,0,0,0",0.06,,,,2.059
2012-10-28 17:42,2.211,0.016,v,"0,0,0,0",0.096,,,,2.1149999999999998
2012-10-28 17:48,2.293,0.016,v,"0,0,0,0",0.143,,,,2.1500000000000004
2012-10-28 17:54,2.346,0.013,v,"0,0,0,0",0.198,,,,2.148
2012-10-28 18:00,2.402,0.02,v,"0,0,0,0",0.262,,,,2.14
2012-10-28 18:06,2.52,0.016,v,"0,0,0,0",0.335,,,,2.185
2012-10-28 18:12,2.651,0.026,v,"0,0,0,0",0.416,,,,2.235
2012-10-28 18:18,2.766,0.033,v,"0,0,0,0",0.505,,,,2.261
2012-10-28 18:24,2.858,0.016,v,"0,0,0,0",0.602,,,,2.2560000000000002
2012-10-28 18:30,2.933,0.026,v,"0,0,0,0",0.705,,,,2.2279999999999998
2012-10-28 18:36,3.058,0.026,v,"0,0,0,0",0.815,,,,2.243
2012-10-28 18:42,3.268,0.039,v,"0,0,0,0",0.932,,,,2.336
2012-10-28 18:48,3.451,0.026,v,"0,0,0,0",1.054,,,,2.3970000000000002
2012-10-28 18:54,3.589,0.026,v,"0,0,0,0",1.182,,,,2.407
2012-10-28 19:00,3.73,0.026,v,"0,0,0,0",1.316,,,,2.4139999999999997
2012-10-28 19:06,3.839,0.02,v,"0,0,0,0",1.454,,,,2.385
2012-10-28 19:12,3.93,0.03,v,"0,0,0,0",1.597,,,,2.333
2012-10-28 19:18,4.104,0.033,v,"0,0,0,0",1.745,,,,2.359
2012-10-28 19:24,4.262,0.023,v,"0,0,0,0",1.897,,,,2.3649999999999993
2012-10-28 19:30,4.383,0.023,v,"0,0,0,0",2.052,,,,2.331
2012-10-28 19:36,4.488,0.023,v,"0,0,0,0",2.211,,,,2.2770000000000006
2012-10-28 19:42,4.678,0.026,v,"0,0,0,0",2.374,,,,2.304
2012-10-28 19:48,4.911,0.043,v,"0,0,0,0",2.54,,,,2.3709999999999996
2012-10-28 19:54,5.167,0.033,v,"0,0,0,0",2.708,,,,2.4589999999999996
2012-10-28 20:00,5.384,0.033,v,"0,0,0,0",2.879,,,,2.5050000000000003
2012-10-28 20:06,5.456,0.023,v,"0,0,0,0",3.052,,,,2.4040000000000004
2012-10-28 20:12,5.554,0.026,v,"0,0,0,0",3.227,,,,2.3270000000000004
2012-10-28 20:18,5.679,0.036,v,"0,0,0,0",3.403,,,,2.2760000000000002
2012-10-28 20:24,5.856,0.046,v,"0,0,0,0",3.581,,,,2.275
2012-10-28 20:30,6.132,0.039,v,"0,0,0,0",3.759,,,,2.3729999999999998
2012-10-28 20:36,6.342,0.03,v,"0,0,0,0",3.938,,,,2.4039999999999995
2012-10-28 20:42,6.529,0.033,v,"0,0,0,0",4.116,,,,2.4130000000000003
2012-10-28 20:48,6.732,0.026,v,"0,0,0,0",4.294,,,,2.4380000000000006
2012-10-28 20:54,6.9,0.033,v,"0,0,0,0",4.47,,,,2.4300000000000006
2012-10-28 21:00,7.024,0.023,v,"0,0,0,0",4.645,,,,2.3790000000000004
2012-10-28 21:06,7.136,0.026,v,"0,0,0,0",4.817,,,,2.319
2012-10-28 21:12,7.29,0.026,v,"0,0,0,0",4.987,,,,2.303
2012-10-28 21:18,7.428,0.026,v,"0,0,0,0",5.153,,,,2.2750000000000004
2012-10-28 21:24,7.621,0.036,v,"0,0,0,0",5.315,,,,2.306
2012-10-28 21:30,7.818,0.03,v,"0,0,0,0",5.472,,,,2.345999999999999
2012-10-28 21:36,7.93,0.036,v,"0,0,0,0",5.624,,,,2.306
2012-10-28 21:42,8.048,0.033,v,"0,0,0,0",5.771,,,,2.277
2012-10-28 21:48,8.156,0.026,v,"0,0,0,0",5.911,,,,2.245000000000001
2012-10-28 21:54,8.241,0.039,v,"0,0,0,0",6.044,,,,2.197
2012-10-28 22:00,8.327,0.033,v,"0,0,0,0",6.17,,,,2.157
2012-10-28 22:06,8.481,0.043,v,"0,0,0,0",6.288,,,,2.1929999999999996
2012-10-28 22:12,8.586,0.033,v,"0,0,0,0",6.398,,,,2.1880000000000006
2012-10-28 22:18,8.668,0.036,v,"0,0,0,0",6.5,,,,2.1679999999999993
2012-10-28 22:24,8.825,0.043,v,"0,0,0,0",6.592,,,,2.2329999999999997
2012-10-28 22:30,8.917,0.033,v,"0,0,0,0",6.676,,,,2.2409999999999997
2012-10-28 22:36,8.904,0.03,v,"0,0,0,0",6.75,,,,2.154
2012-10-28 22:42,8.911,0.036,v,"0,0,0,0",6.814,,,,2.0969999999999995
2012-10-28 22:48,8.911,0.033,v,"0,0,0,0",6.868,,,,2.0429999999999993
2012-10-28 22:54,8.953,0.033,v,"0,0,0,0",6.913,,,,2.039999999999999
2012-10-28 23:00,8.957,0.026,v,"0,0,0,0",6.947,,,,2.0100000000000007
2012-10-28 23:06,9.029,0.033,v,"0,0,0,0",6.972,,,,2.0569999999999995
2012-10-28 23:12,9.072,0.046,v,"0,0,0,0",6.986,,,,2.0859999999999994
2012-10-28 23:18,9.088,0.039,v,"0,0,0,0",6.991,,,,2.0969999999999995
2012-10-28 23:24,9.032,0.036,v,"0,0,0,0",6.985,,,,2.0469999999999997
2012-10-28 23:30,8.953,0.033,v,"0,0,0,0",6.97,,,,1.9829999999999997
2012-10-28 23:36,8.967,0.039,v,"0,0,0,0",6.946,,,,2.021000000000001
2012-10-28 23:42,8.99,0.046,v,"0,0,0,0",6.912,,,,2.0780000000000003
2012-10-28 23:48,8.999,0.036,v,"0,0,0,0",6.869,,,,2.130000000000001
2012-10-28 23:54,8.917,0.026,v,"0,0,0,0",6.818,,,,2.099
2012-10-29 00:00,8.757,0.033,v,"0,0,0,0",6.757,,,,2.0
2012-10-29 00:06,8.665,0.039,v,"0,0,0,0",6.689,,,,1.975999999999999
2012-10-29 00:12,8.675,0.023,v,"0,0,0,0",6.612,,,,2.0630000000000006
2012-10-29 00:18,8.606,0.033,v,"0,0,0,0",6.528,,,,2.0780000000000003
2012-10-29 00:24,8.451,0.036,v,"0,0,0,0",6.437,,,,2.0140000000000002
2012-10-29 00:30,8.307,0.03,v,"0,0,0,0",6.339,,,,1.968
2012-10-29 00:36,8.192,0.03,v,"0,0,0,0",6.235,,,,1.9569999999999999
2012-10-29 00:42,8.146,0.03,v,"0,0,0,0",6.124,,,,2.022000000000001
2012-10-29 00:48,8.087,0.036,v,"0,0,0,0",6.007,,,,2.08
2012-10-29 00:54,7.94,0.043,v,"0,0,0,0",5.886,,,,2.0540000000000003
2012-10-29 01:00,7.756,0.033,v,"0,0,0,0",5.759,,,,1.9969999999999999
2012-10-29 01:06,7.598,0.026,v,"0,0,0,0",5.628,,,,1.9699999999999998
2012-10-29 01:12,7.507,0.026,v,"0,0,0,0",5.492,,,,2.0149999999999997
2012-10-29 01:18,7.392,0.033,v,"0,0,0,0",5.353,,,,2.0390000000000006
2012-10-29 01:24,7.28,0.03,v,"0,0,0,0",5.21,,,,2.0700000000000003
2012-10-29 01:30,7.09,0.03,v,"0,0,0,0",5.065,,,,2.0249999999999995
2012-10-29 01:36,6.959,0.03,v,"0,0,0,0",4.916,,,,2.0429999999999993
2012-10-29 01:42,6.877,0.023,v,"0,0,0,0",4.765,,,,2.112
2012-10-29 01:48,6.759,0.03,v,"0,0,0,0",4.612,,,,2.1470000000000002
2012-10-29 01:54,6.617,0.039,v,"0,0,0,0",4.458,,,,2.159
2012-10-29 02:00,6.407,0.026,v,"0,0,0,0",4.301,,,,2.106
2012-10-29 02:06,6.224,0.033,v,"0,0,0,0",4.144,,,,2.08
2012-10-29 02:12,6.066,0.023,v,"0,0,0,0",3.986,,,,2.0799999999999996
2012-10-29 02:18,5.951,0.02,v,"0,0,0,0",3.828,,,,2.1229999999999998
2012-10-29 02:24,5.879,0.026,v,"0,0,0,0",3.669,,,,2.2099999999999995
2012-10-29 02:30,5.778,0.016,v,"0,0,0,0",3.51,,,,2.268
2012-10-29 02:36,5.577,0.036,v,"0,0,0,0",3.352,,,,2.225
2012-10-29 02:42,5.328,0.026,v,"0,0,0,0",3.194,,,,2.1340000000000003
2012-10-29 02:48,5.128,0.036,v,"0,0,0,0",3.037,,,,2.091
2012-10-29 02:54,4.997,0.023,v,"0,0,0,0",2.881,,,,2.116
2012-10-29 03:00,4.862,0.033,v,"0,0,0,0",2.726,,,,2.136
2012-10-29 03:06,4.783,0.023,v,"0,0,0,0",2.573,,,,2.2100000000000004
2012-10-29 03:12,4.613,0.026,v,"0,0,0,0",2.422,,,,2.1910000000000003
2012-10-29 03:18,4.521,0.026,v,"0,0,0,0",2.274,,,,2.247
2012-10-29 03:24,4.432,0.02,v,"0,0,0,0",2.129,,,,2.3030000000000004
2012-10-29 03:30,4.288,0.023,v,"0,0,0,0",1.986,,,,2.3020000000000005
2012-10-29 03:36,4.209,0.016,v,"0,0,0,0",1.847,,,,2.3619999999999997
2012-10-29 03:42,4.016,0.023,v,"0,0,0,0",1.712,,,,2.3040000000000003
2012-10-29 03:48,3.93,0.02,v,"0,0,0,0",1.581,,,,2.349
2012-10-29 03:54,3.848,0.013,v,"0,0,0,0",1.455,,,,2.393
2012-10-29 04:00,3.799,0.023,v,"0,0,0,0",1.335,,,,2.464
2012-10-29 04:06,3.773,0.013,v,"0,0,0,0",1.22,,,,2.553
2012-10-29 04:12,3.73,0.013,v,"0,0,0,0",1.111,,,,2.6189999999999998
2012-10-29 04:18,3.684,0.023,v,"0,0,0,0",1.009,,,,2.6750000000000003
2012-10-29 04:24,3.579,0.02,v,"0,0,0,0",0.914,,,,2.665
2012-10-29 04:30,3.419,0.023,v,"0,0,0,0",0.826,,,,2.593
2012-10-29 04:36,3.35,0.013,v,"0,0,0,0",0.747,,,,2.603
2012-10-29 04:42,3.307,0.013,v,"0,0,0,0",0.676,,,,2.631
2012-10-29 04:48,3.363,0.02,v,"0,0,0,0",0.613,,,,2.75
2012-10-29 04:54,3.346,0.016,v,"0,0,0,0",0.56,,,,2.786
2012-10-29 05:00,3.297,0.016,v,"0,0,0,0",0.517,,,,2.7800000000000002
2012-10-29 05:06,3.235,0.016,v,"0,0,0,0",0.482,,,,2.753
2012-10-29 05:12,3.182,0.013,v,"0,0,0,0",0.458,,,,2.7239999999999998
2012-10-29 05:18,3.182,0.013,v,"0,0,0,0",0.444,,,,2.738
2012-10-29 05:24,3.248,0.013,v,"0,0,0,0",0.44,,,,2.8080000000000003
2012-10-29 05:30,3.255,0.016,v,"0,0,0,0",0.446,,,,2.8089999999999997
2012-10-29 05:36,3.245,0.013,v,"0,0,0,0",0.463,,,,2.782
2012-10-29 05:42,3.238,0.016,v,"0,0,0,0",0.489,,,,2.749
2012-10-29 05:48,3.294,0.02,v,"0,0,0,0",0.526,,,,2.768
2012-10-29 05:54,3.422,0.023,v,"0,0,0,0",0.572,,,,2.85
2012-10-29 06:00,3.514,0.02,v,"0,0,0,0",0.628,,,,2.8859999999999997
2012-10-29 06:06,3.612,0.02,v,"0,0,0,0",0.693,,,,2.919
2012-10-29 06:12,3.681,0.02,v,"0,0,0,0",0.767,,,,2.914
2012-10-29 06:18,3.73,0.02,v,"0,0,0,0",0.849,,,,2.8810000000000002
2012-10-29 06:24,3.855,0.023,v,"0,0,0,0",0.94,,,,2.915
2012-10-29 06:30,3.934,0.026,v,"0,0,0,0",1.038,,,,2.896
2012-10-29 06:36,4.026,0.026,v,"0,0,0,0",1.144,,,,2.8819999999999997
2012-10-29 06:42,4.229,0.033,v,"0,0,0,0",1.257,,,,2.9720000000000004
2012-10-29 06:48,4.383,0.03,v,"0,0,0,0",1.377,,,,3.0060000000000002
2012-10-29 06:54,4.528,0.03,v,"0,0,0,0",1.502,,,,3.026
2012-10-29 07:00,4.682,0.036,v,"0,0,0,0",1.633,,,,3.0490000000000004
2012-10-29 07:06,4.869,0.043,v,"0,0,0,0",1.77,,,,3.0989999999999998
2012-10-29 07:12,5.046,0.03,v,"0,0,0,0",1.911,,,,3.1350000000000002
2012-10-29 07:18,5.138,0.023,v,"0,0,0,0",2.057,,,,3.081
2012-10-29 07:24,5.22,0.033,v,"0,0,0,0",2.207,,,,3.013
2012-10-29 07:30,5.413,0.039,v,"0,0,0,0",2.361,,,,3.052
2012-10-29 07:36,5.656,0.039,v,"0,0,0,0",2.518,,,,3.138
2012-10-29 07:42,5.883,0.039,v,"0,0,0,0",2.678,,,,3.205
2012-10-29 07:48,6.02,0.039,v,"0,0,0,0",2.841,,,,3.1789999999999994
2012-10-29 07:54,6.198,0.039,v,"0,0,0,0",3.007,,,,3.1910000000000003
2012-10-29 08:00,6.365,0.036,v,"0,0,0,0",3.175,,,,3.1900000000000004
2012-10-29 08:06,6.529,0.036,v,"0,0,0,0",3.345,,,,3.1839999999999997
2012-10-29 08:12,6.719,0.033,v,"0,0,0,0",3.517,,,,3.2020000000000004
2012-10-29 08:18,6.913,0.036,v,"0,0,0,0",3.69,,,,3.2230000000000003
2012-10-29 08:24,7.11,0.039,v,"0,0,0,0",3.865,,,,3.245
2012-10-29 08:30,7.264,0.033,v,"0,0,0,0",4.04,,,,3.224
2012-10-29 08:36,7.411,0.043,v,"0,0,0,0",4.216,,,,3.1949999999999994
2012-10-29 08:42,7.595,0.033,v,"0,0,0,0",4.392,,,,3.2029999999999994
2012-10-29 08:48,7.802,0.046,v,"0,0,0,0",4.568,,,,3.234
2012-10-29 08:54,8.025,0.033,v,"0,0,0,0",4.744,,,,3.2810000000000006
2012-10-29 09:00,8.192,0.036,v,"0,0,0,0",4.919,,,,3.2730000000000006
2012-10-29 09:06,8.307,0.049,v,"0,0,0,0",5.092,,,,3.2150000000000007
2012-10-29 09:12,8.455,0.052,v,"0,0,0,0",5.264,,,,3.191
2012-10-29 09:18,8.609,0.043,v,"0,0,0,0",5.433,,,,3.176
2012-10-29 09:24,8.773,0.043,v,"0,0,0,0",5.6,,,,3.173
2012-10-29 09:30,8.953,0.059,v,"0,0,0,0",5.763,,,,3.1899999999999995
2012-10-29 09:36,9.121,0.046,v,"0,0,0,0",5.923,,,,3.1980000000000004
2012-10-29 09:42,9.298,0.049,v,"0,0,0,0",6.078,,,,3.2199999999999998
2012-10-29 09:48,9.485,0.046,v,"0,0,0,0",6.228,,,,3.2569999999999997
2012-10-29 09:54,9.574,0.062,v,"0,0,0,0",6.373,,,,3.2009999999999996
2012-10-29 10:00,9.718,0.056,v,"0,0,0,0",6.513,,,,3.205
2012-10-29 10:06,9.839,0.0,v,"1,0,0,0",6.645,,,,3.194000000000001
2012-10-29 10:12,9.964,0.0,v,"1,0,0,0",6.771,,,,3.1930000000000005
2012-10-29 10:18,10.085,0.0,v,"1,0,0,0",6.89,,,,3.195000000000001
2012-10-29 10:24,10.203,0.0,v,"1,0,0,0",7.0,,,,3.2029999999999994
2012-10-29 10:30,10.318,0.0,v,"1,0,0,0",7.103,,,,3.215
2012-10-29 10:36,10.43,0.0,v,"1,0,0,0",7.196,,,,3.234
2012-10-29 10:42,10.499,,v,"0,0,0,0",7.281,,,,3.218000000000001
2012-10-29 10:48,10.636,0.052,v,"0,0,0,0",7.357,,,,3.278999999999999
2012-10-29 10:54,10.745,0.052,v,"0,0,0,0",7.423,,,,3.321999999999999
2012-10-29 11:00,10.817,0.043,v,"0,0,0,0",7.479,,,,3.338
2012-10-29 11:06,10.906,0.043,v,"0,0,0,0",7.526,,,,3.380000000000001
2012-10-29 11:12,10.948,0.059,v,"0,0,0,0",7.562,,,,3.386
2012-10-29 11:18,11.017,0.043,v,"0,0,0,0",7.588,,,,3.4289999999999994
2012-10-29 11:24,11.063,0.049,v,"0,0,0,0",7.605,,,,3.458
2012-10-29 11:30,11.06,0.056,v,"0,0,0,0",7.611,,,,3.4490000000000007
2012-10-29 11:36,11.066,0.062,v,"0,0,0,0",7.607,,,,3.4590000000000005
2012-10-29 11:42,11.132,0.062,v,"0,0,0,0",7.593,,,,3.5389999999999997
2012-10-29 11:48,11.184,0.02,v,"0,0,0,0",7.569,,,,3.6149999999999993
2012-10-29 11:54,11.125,0.049,v,"0,0,0,0",7.536,,,,3.5890000000000004
2012-10-29 12:00,11.043,0.062,v,"0,0,0,0",7.493,,,,3.549999999999999
2012-10-29 12:06,11.053,0.066,v,"0,0,0,0",7.44,,,,3.6130000000000004
2012-10-29 12:12,11.053,0.039,v,"0,0,0,0",7.379,,,,3.6740000000000013
2012-10-29 12:18,11.06,0.066,v,"0,0,0,0",7.309,,,,3.7510000000000003
2012-10-29 12:24,10.981,0.052,v,"0,0,0,0",7.231,,,,3.75
2012-10-29 12:30,10.915,0.066,v,"0,0,0,0",7.145,,,,3.7699999999999996
2012-10-29 12:36,10.82,0.059,v,"0,0,0,0",7.05,,,,3.7700000000000005
2012-10-29 12:42,10.705,0.079,v,"0,0,0,0",6.949,,,,3.7560000000000002
2012-10-29 12:48,10.594,0.062,v,"0,0,0,0",6.84,,,,3.7539999999999996
2012-10-29 12:54,10.541,0.072,v,"0,0,0,0",6.724,,,,3.817
2012-10-29 13:00,10.381,0.059,v,"0,0,0,0",6.603,,,,3.7780000000000005
2012-10-29 13:06,10.266,0.062,v,"0,0,0,0",6.475,,,,3.7910000000000004
2012-10-29 13:12,10.144,0.062,v,"0,0,0,0",6.341,,,,3.803
2012-10-29 13:18,10.115,0.066,v,"0,0,0,0",6.203,,,,3.912
2012-10-29 13:24,10.023,0.052,v,"0,0,0,0",6.059,,,,3.9639999999999995
2012-10-29 13:30,9.918,0.075,v,"0,0,0,0",5.911,,,,4.007
2012-10-29 13:36,9.787,0.062,v,"0,0,0,0",5.759,,,,4.0280000000000005
2012-10-29 13:42,9.577,0.046,v,"0,0,0,0",5.604,,,,3.973
2012-10-29 13:48,9.446,0.075,v,"0,0,0,0",5.445,,,,4.0009999999999994
2012-10-29 13:54,9.419,0.098,v,"0,0,0,0",5.283,,,,4.136
2012-10-29 14:00,9.301,0.079,v,"0,0,0,0",5.118,,,,4.183
2012-10-29 14:06,9.147,0.069,v,"0,0,0,0",4.951,,,,4.196000000000001
2012-10-29 14:12,9.006,0.082,v,"0,0,0,0",4.782,,,,4.224
2012-10-29 14:18,8.878,,v,"0,0,0,0",4.612,,,,4.266
2012-10-29 14:24,8.77,0.079,v,"0,0,0,0",4.44,,,,4.329999999999999
2012-10-29 14:30,8.648,0.082,v,"0,0,0,0",4.267,,,,4.380999999999999
